ticker,timestamp,adjusted_close
EXC,12/23/2020,41.71
EXC,12/22/2020,41.76
EXC,12/21/2020,41.51
EXC,12/18/2020,42.57
EXC,12/17/2020,42.65
EXC,12/16/2020,42.44
EXC,12/15/2020,42.72
EXC,12/14/2020,41.06
EXC,12/11/2020,41.19
EXC,12/10/2020,41.2
EXC,12/9/2020,41.09
EXC,12/8/2020,41.32
EXC,12/7/2020,41.195
EXC,12/4/2020,40.93
EXC,12/3/2020,41.05
EXC,12/2/2020,41.57
EXC,12/1/2020,41.25
EXC,11/30/2020,41.07
EXC,11/27/2020,41.74
EXC,11/25/2020,42.22
EXC,11/24/2020,42.75
EXC,11/23/2020,41.57
EXC,11/20/2020,41.87
EXC,11/19/2020,42.35
EXC,11/18/2020,42.7
EXC,11/17/2020,43.07
EXC,11/16/2020,43.34
EXC,11/13/2020,42.89
EXC,11/12/2020,42.32256052
EXC,11/11/2020,43.44752788
EXC,11/10/2020,42.60999711
EXC,11/9/2020,42.93708013
EXC,11/6/2020,42.46132301
EXC,11/5/2020,42.68928996
EXC,11/4/2020,41.8468034
EXC,11/3/2020,42.09459356
EXC,11/2/2020,40.59794096
EXC,10/30/2020,39.53739904
EXC,10/29/2020,39.80501242
EXC,10/28/2020,39.22022763
EXC,10/27/2020,40.78626148
EXC,10/26/2020,41.33139985
EXC,10/23/2020,41.82698018
EXC,10/22/2020,41.856715
EXC,10/21/2020,41.76751054
EXC,10/20/2020,42.02521232
EXC,10/19/2020,41.48998556
EXC,10/16/2020,41.71795251
EXC,10/15/2020,41.03405165
EXC,10/14/2020,40.6673222
EXC,10/13/2020,40.61776417
EXC,10/12/2020,39.6266035
EXC,10/9/2020,38.85349818
EXC,10/8/2020,38.97243746
EXC,10/7/2020,37.51543128
EXC,10/6/2020,36.84144202
EXC,10/5/2020,36.46480097
EXC,10/2/2020,35.6223144
EXC,10/1/2020,35.51328673
EXC,9/30/2020,35.44390548
EXC,9/29/2020,35.00779479
EXC,9/28/2020,35.42408227
EXC,9/25/2020,35.20602692
EXC,9/24/2020,34.50230285
EXC,9/23/2020,34.17521983
EXC,9/22/2020,34.89876712
EXC,9/21/2020,34.44283321
EXC,9/18/2020,34.76000462
EXC,9/17/2020,35.6124028
DOW,2/9/2021,56.6
DOW,2/8/2021,57.35
DOW,2/5/2021,57.24
DOW,2/4/2021,56.34
DOW,2/3/2021,55.35
DOW,2/2/2021,54.61
DOW,2/1/2021,52.75
DOW,1/29/2021,51.9
DOW,1/28/2021,54.38
DOW,1/27/2021,54.39
DOW,1/26/2021,55.74
DOW,1/25/2021,57.23
DOW,1/22/2021,57.5
DOW,1/21/2021,57.56
DOW,1/20/2021,58.57
DOW,1/19/2021,57.55
DOW,1/15/2021,57.31
DOW,1/14/2021,59.65
DOW,1/13/2021,60.03
DOW,1/12/2021,61.04
DOW,1/11/2021,58.86
DOW,1/8/2021,58.21
DOW,1/7/2021,58.51
DOW,1/6/2021,58.43
DOW,1/5/2021,55.8
DOW,1/4/2021,54.04
DOW,12/31/2020,55.5
DOW,12/30/2020,55.47
DOW,12/29/2020,54.33
DOW,12/28/2020,54.29
DOW,12/24/2020,54.79
DOW,12/23/2020,54.75
DOW,12/22/2020,54.67
DOW,12/21/2020,55.08
DOW,12/18/2020,55.66
DOW,12/17/2020,53.83
DOW,12/16/2020,53.83
DOW,12/15/2020,54.13
DOW,12/14/2020,53.06
DOW,12/11/2020,54
DOW,12/10/2020,54.43
DOW,12/9/2020,54.66
DOW,12/8/2020,54.55
DOW,12/7/2020,53.21
DOW,12/4/2020,55.05
DOW,12/3/2020,53.6
DOW,12/2/2020,53.2
DOW,12/1/2020,53.53
DOW,11/30/2020,53.01
DOW,11/27/2020,55.4
DOW,11/25/2020,55.72588235
DOW,11/24/2020,57.00966132
DOW,11/23/2020,55.24199643
DOW,11/20/2020,54.04709447
DOW,11/19/2020,54.64948307
DOW,11/18/2020,54.60998217
DOW,11/17/2020,53.8002139
DOW,11/16/2020,53.25707665
DOW,11/13/2020,51.32153298
DOW,11/12/2020,50.40313725
DOW,11/11/2020,51.55853832
DOW,11/10/2020,52.79294118
DOW,11/9/2020,51.46966132
DOW,11/6/2020,47.62819964
DOW,11/5/2020,48.35896613
DOW,11/4/2020,45.87040998
DOW,11/3/2020,48.12196078
DOW,11/2/2020,47.22331551
DOW,10/30/2020,44.92238859
DOW,10/29/2020,45.67290553
DOW,10/28/2020,44.61625668
DOW,10/27/2020,45.98891266
DOW,10/26/2020,46.56167558
DOW,10/23/2020,47.92445633
DOW,10/22/2020,48.21083779
DOW,10/21/2020,47.94420677
DOW,10/20/2020,48.72434938
DOW,10/19/2020,48.23058824
DOW,10/16/2020,48.68484848
DOW,10/15/2020,48.39846702
DOW,10/14/2020,48.22071301
DOW,10/13/2020,47.28256684
DOW,10/12/2020,47.97383244
DOW,10/9/2020,48.74409982
DOW,10/8/2020,48.76385027
DOW,10/7/2020,47.6973262
DOW,10/6/2020,47.28256684
DOW,10/5/2020,47.97383244
DOW,10/2/2020,46.71967914
DOW,10/1/2020,45.53465241
DOW,9/30/2020,46.46292335
DOW,9/29/2020,45.98891266
DOW,9/28/2020,46.88755793
DOW,9/25/2020,45.46552585
DOW,9/24/2020,45.83090909
DOW,9/23/2020,46.15679144
DOW,9/22/2020,47.20356506
DOW,9/21/2020,47.31219251
DOW,9/18/2020,49.74149733
DOW,9/17/2020,50.3340107
IDXX,2/9/2021,505.05
IDXX,2/8/2021,495.76
IDXX,2/5/2021,502.64
IDXX,2/4/2021,494
IDXX,2/3/2021,485.36
IDXX,2/2/2021,506.65
IDXX,2/1/2021,492.42
IDXX,1/29/2021,478.68
IDXX,1/28/2021,482.27
IDXX,1/27/2021,465.18
IDXX,1/26/2021,478.1
IDXX,1/25/2021,489.21
IDXX,1/22/2021,492.86
IDXX,1/21/2021,496.44
IDXX,1/20/2021,495.04
IDXX,1/19/2021,484.93
IDXX,1/15/2021,489.46
IDXX,1/14/2021,488.9
IDXX,1/13/2021,497.58
IDXX,1/12/2021,496.73
IDXX,1/11/2021,506.55
IDXX,1/8/2021,513.2
IDXX,1/7/2021,495.19
IDXX,1/6/2021,483.6
IDXX,1/5/2021,497.26
IDXX,1/4/2021,491.77
IDXX,12/31/2020,499.87
IDXX,12/30/2020,496.96
IDXX,12/29/2020,494.07
IDXX,12/28/2020,494.7
IDXX,12/24/2020,497.14
IDXX,12/23/2020,493.68
IDXX,12/22/2020,499.15
IDXX,12/21/2020,489.68
IDXX,12/18/2020,485.52
IDXX,12/17/2020,477.8
IDXX,12/16/2020,467.58
IDXX,12/15/2020,464.96
IDXX,12/14/2020,458.17
IDXX,12/11/2020,456.23
IDXX,12/10/2020,454.27
IDXX,12/9/2020,449.88
IDXX,12/8/2020,460.69
IDXX,12/7/2020,459.36
IDXX,12/4/2020,457.15
IDXX,12/3/2020,460.07
IDXX,12/2/2020,462.59
IDXX,12/1/2020,467.86
IDXX,11/30/2020,460.98
IDXX,11/27/2020,454.23
IDXX,11/25/2020,446.48
IDXX,11/24/2020,446.83
IDXX,11/23/2020,459.79
IDXX,11/20/2020,464.29
IDXX,11/19/2020,457.19
IDXX,11/18/2020,444.06
IDXX,11/17/2020,455.85
IDXX,11/16/2020,455.37
IDXX,11/13/2020,453.64
IDXX,11/12/2020,449.22
IDXX,11/11/2020,455.06
IDXX,11/10/2020,441.23
IDXX,11/9/2020,436.45
IDXX,11/6/2020,478.1
IDXX,11/5/2020,467.97
IDXX,11/4/2020,469.36
IDXX,11/3/2020,444.1
IDXX,11/2/2020,431.05
IDXX,10/30/2020,424.82
IDXX,10/29/2020,441.8
IDXX,10/28/2020,422.89
IDXX,10/27/2020,443.16
IDXX,10/26/2020,428.96
IDXX,10/23/2020,429.66
IDXX,10/22/2020,423.59
IDXX,10/21/2020,419.73
IDXX,10/20/2020,420.09
IDXX,10/19/2020,419.27
IDXX,10/16/2020,423.75
IDXX,10/15/2020,422.72
IDXX,10/14/2020,420.51
IDXX,10/13/2020,421.42
IDXX,10/12/2020,419.39
IDXX,10/9/2020,400.65
IDXX,10/8/2020,393.51
IDXX,10/7/2020,386.23
IDXX,10/6/2020,384.31
IDXX,10/5/2020,392.37
IDXX,10/2/2020,383.85
IDXX,10/1/2020,394.78
IDXX,9/30/2020,393.11
IDXX,9/29/2020,385.06
IDXX,9/28/2020,386.37
IDXX,9/25/2020,377.83
IDXX,9/24/2020,365.47
IDXX,9/23/2020,363.87
IDXX,9/22/2020,368.32
IDXX,9/21/2020,364.7
IDXX,9/18/2020,354.76
IDXX,9/17/2020,354.2
SNPS,2/9/2021,278.16
SNPS,2/8/2021,276.48
SNPS,2/5/2021,272.92
SNPS,2/4/2021,270.09
SNPS,2/3/2021,265.21
SNPS,2/2/2021,269.76
SNPS,2/1/2021,263.57
SNPS,1/29/2021,255.45
SNPS,1/28/2021,259.16
SNPS,1/27/2021,254.53
SNPS,1/26/2021,266.09
SNPS,1/25/2021,269.63
SNPS,1/22/2021,270.14
SNPS,1/21/2021,272.87
SNPS,1/20/2021,273.43
SNPS,1/19/2021,268.2
SNPS,1/15/2021,258.92
SNPS,1/14/2021,257.91
SNPS,1/13/2021,257.14
SNPS,1/12/2021,258.58
SNPS,1/11/2021,260.43
SNPS,1/8/2021,262.8
SNPS,1/7/2021,258.84
SNPS,1/6/2021,249.7
SNPS,1/5/2021,258.89
SNPS,1/4/2021,254.7
SNPS,12/31/2020,259.24
SNPS,12/30/2020,256.91
SNPS,12/29/2020,253.82
SNPS,12/28/2020,256.16
SNPS,12/24/2020,256.28
SNPS,12/23/2020,254.7
SNPS,12/22/2020,258.05
SNPS,12/21/2020,254.24
SNPS,12/18/2020,255
SNPS,12/17/2020,250.29
SNPS,12/16/2020,248.1
SNPS,12/15/2020,242.74
SNPS,12/14/2020,238.86
SNPS,12/11/2020,236.39
SNPS,12/10/2020,234.17
SNPS,12/9/2020,232.77
SNPS,12/8/2020,238.76
SNPS,12/7/2020,239.17
SNPS,12/4/2020,236.88
SNPS,12/3/2020,234.47
SNPS,12/2/2020,224.72
SNPS,12/1/2020,230.02
SNPS,11/30/2020,227.5
SNPS,11/27/2020,225.42
SNPS,11/25/2020,217.02
SNPS,11/24/2020,215.49
SNPS,11/23/2020,216
SNPS,11/20/2020,218.51
SNPS,11/19/2020,221.28
SNPS,11/18/2020,218.19
SNPS,11/17/2020,221.2
SNPS,11/16/2020,222.34
SNPS,11/13/2020,226.23
SNPS,11/12/2020,223.76
SNPS,11/11/2020,224.9
SNPS,11/10/2020,219.33
SNPS,11/9/2020,233.79
SNPS,11/6/2020,241.78
SNPS,11/5/2020,240.56
SNPS,11/4/2020,233.31
SNPS,11/3/2020,221.74
SNPS,11/2/2020,215.78
SNPS,10/30/2020,213.86
SNPS,10/29/2020,219.46
SNPS,10/28/2020,217.82
SNPS,10/27/2020,222.91
SNPS,10/26/2020,220.63
SNPS,10/23/2020,226.74
SNPS,10/22/2020,225.17
SNPS,10/21/2020,227.45
SNPS,10/20/2020,226.4
SNPS,10/19/2020,224.37
SNPS,10/16/2020,226.48
SNPS,10/15/2020,228.03
SNPS,10/14/2020,226.81
SNPS,10/13/2020,228.18
SNPS,10/12/2020,228.93
SNPS,10/9/2020,222.82
SNPS,10/8/2020,219.03
SNPS,10/7/2020,219.53
SNPS,10/6/2020,214.34
SNPS,10/5/2020,216.64
SNPS,10/2/2020,212.05
SNPS,10/1/2020,217.09
SNPS,9/30/2020,213.98
SNPS,9/29/2020,212.32
SNPS,9/28/2020,212.64
SNPS,9/25/2020,208.5
SNPS,9/24/2020,201.51
SNPS,9/23/2020,197.86
SNPS,9/22/2020,204.8
SNPS,9/21/2020,201.98
SNPS,9/18/2020,197.93
SNPS,9/17/2020,201.86
CMG,2/9/2021,1550.49
CMG,2/8/2021,1504
CMG,2/5/2021,1506.88
CMG,2/4/2021,1479.55
CMG,2/3/2021,1499.99
CMG,2/2/2021,1523.05
CMG,2/1/2021,1509.02
CMG,1/29/2021,1480
CMG,1/28/2021,1480.54
CMG,1/27/2021,1466.36
CMG,1/26/2021,1489.25
CMG,1/25/2021,1486.32
CMG,1/22/2021,1494.18
CMG,1/21/2021,1503.68
CMG,1/20/2021,1480.62
CMG,1/19/2021,1429.48
CMG,1/15/2021,1405.74
CMG,1/14/2021,1411.8
CMG,1/13/2021,1395
CMG,1/12/2021,1401.64
CMG,1/11/2021,1402.62
CMG,1/8/2021,1402.44
CMG,1/7/2021,1368.14
CMG,1/6/2021,1343.41
CMG,1/5/2021,1355.11
CMG,1/4/2021,1319.12
CMG,12/31/2020,1386.71
CMG,12/30/2020,1374.17
CMG,12/29/2020,1392.21
CMG,12/28/2020,1401.49
CMG,12/24/2020,1412.55
CMG,12/23/2020,1410.99
CMG,12/22/2020,1426.3
CMG,12/21/2020,1417.99
CMG,12/18/2020,1418.57
CMG,12/17/2020,1409.68
CMG,12/16/2020,1400.62
CMG,12/15/2020,1346.46
CMG,12/14/2020,1309.52
CMG,12/11/2020,1300
CMG,12/10/2020,1317.23
CMG,12/9/2020,1313.98
CMG,12/8/2020,1346
CMG,12/7/2020,1347.1
CMG,12/4/2020,1334.62
CMG,12/3/2020,1308.76
CMG,12/2/2020,1297
CMG,12/1/2020,1321.06
CMG,11/30/2020,1289.43
CMG,11/27/2020,1297.77
CMG,11/25/2020,1276.68
CMG,11/24/2020,1262.82
CMG,11/23/2020,1281
CMG,11/20/2020,1292.57
CMG,11/19/2020,1310.46
CMG,11/18/2020,1296
CMG,11/17/2020,1268.48
CMG,11/16/2020,1260.67
CMG,11/13/2020,1251.43
CMG,11/12/2020,1259.27
CMG,11/11/2020,1303.93
CMG,11/10/2020,1243.05
CMG,11/9/2020,1278.13
CMG,11/6/2020,1326.17
CMG,11/5/2020,1310.32
CMG,11/4/2020,1277.37
CMG,11/3/2020,1209.55
CMG,11/2/2020,1188.54
CMG,10/30/2020,1201.48
CMG,10/29/2020,1242.8
CMG,10/28/2020,1253.54
CMG,10/27/2020,1310.15
CMG,10/26/2020,1311.98
CMG,10/23/2020,1339.08
CMG,10/22/2020,1300.29
CMG,10/21/2020,1366.66
CMG,10/20/2020,1348.47
CMG,10/19/2020,1335.59
CMG,10/16/2020,1339.68
CMG,10/15/2020,1343.25
CMG,10/14/2020,1321.37
CMG,10/13/2020,1325.22
CMG,10/12/2020,1278.93
CMG,10/9/2020,1281.99
CMG,10/8/2020,1281.75
CMG,10/7/2020,1278.68
CMG,10/6/2020,1256.41
CMG,10/5/2020,1253.01
CMG,10/2/2020,1254.8
CMG,10/1/2020,1238.02
CMG,9/30/2020,1243.71
CMG,9/29/2020,1261.61
CMG,9/28/2020,1263.35
CMG,9/25/2020,1244.5
CMG,9/24/2020,1229.28
CMG,9/23/2020,1248.39
CMG,9/22/2020,1234.58
CMG,9/21/2020,1206.52
CMG,9/18/2020,1215.48
CMG,9/17/2020,1225.37
EBAY,2/9/2021,62.23
EBAY,2/8/2021,63.84
EBAY,2/5/2021,62.23
EBAY,2/4/2021,61.12
EBAY,2/3/2021,58.04
EBAY,2/2/2021,57.33
EBAY,2/1/2021,58.47
EBAY,1/29/2021,56.51
EBAY,1/28/2021,56.44
EBAY,1/27/2021,58.35
EBAY,1/26/2021,59.17
EBAY,1/25/2021,57.25
EBAY,1/22/2021,56.46
EBAY,1/21/2021,56.4
EBAY,1/20/2021,56.17
EBAY,1/19/2021,56.98
EBAY,1/15/2021,55.42
EBAY,1/14/2021,55.27
EBAY,1/13/2021,55.71
EBAY,1/12/2021,56.04
EBAY,1/11/2021,53.93
EBAY,1/8/2021,54.48
EBAY,1/7/2021,53.06
EBAY,1/6/2021,53.22
EBAY,1/5/2021,52.03
EBAY,1/4/2021,51.5
EBAY,12/31/2020,50.25
EBAY,12/30/2020,50.55
EBAY,12/29/2020,50.86
EBAY,12/28/2020,50.24
EBAY,12/24/2020,50.12
EBAY,12/23/2020,51.13
EBAY,12/22/2020,51.62
EBAY,12/21/2020,51.57
EBAY,12/18/2020,53.06
EBAY,12/17/2020,53.05
EBAY,12/16/2020,53.65
EBAY,12/15/2020,52.08
EBAY,12/14/2020,49.57
EBAY,12/11/2020,49.13
EBAY,12/10/2020,49.6
EBAY,12/9/2020,49.5
EBAY,12/8/2020,49.89
EBAY,12/7/2020,50.03
EBAY,12/4/2020,50.97
EBAY,12/3/2020,50.29
EBAY,12/2/2020,51.35
EBAY,12/1/2020,50.52
EBAY,11/30/2020,50.43
EBAY,11/27/2020,51.17762799
EBAY,11/25/2020,50.29044278
EBAY,11/24/2020,50.37018976
EBAY,11/23/2020,49.74218225
EBAY,11/20/2020,48.83506029
EBAY,11/19/2020,49.62256177
EBAY,11/18/2020,48.37651512
EBAY,11/17/2020,48.17714766
EBAY,11/16/2020,48.39645187
EBAY,11/13/2020,48.51607235
EBAY,11/12/2020,46.44265072
EBAY,11/11/2020,47.55910852
EBAY,11/10/2020,46.39280886
EBAY,11/9/2020,48.16717928
EBAY,11/6/2020,50.52968373
EBAY,11/5/2020,49.25373196
EBAY,11/4/2020,47.66876062
EBAY,11/3/2020,48.76528168
EBAY,11/2/2020,47.71860249
EBAY,10/30/2020,47.47936153
EBAY,10/29/2020,49.12414311
EBAY,10/28/2020,53.08158727
EBAY,10/27/2020,53.38063847
EBAY,10/26/2020,53.17130263
EBAY,10/23/2020,53.61987942
EBAY,10/22/2020,52.12462344
EBAY,10/21/2020,52.65294722
EBAY,10/20/2020,54.02858272
EBAY,10/19/2020,54.1482032
EBAY,10/16/2020,55.65342755
EBAY,10/15/2020,55.22478751
EBAY,10/14/2020,56.28143507
EBAY,10/13/2020,57.40786124
EBAY,10/12/2020,55.20485076
EBAY,10/9/2020,55.27462937
EBAY,10/8/2020,51.91528761
EBAY,10/7/2020,50.77889306
EBAY,10/6/2020,49.50294129
EBAY,10/5/2020,51.60626804
EBAY,10/2/2020,51.51655268
EBAY,10/1/2020,52.2143388
EBAY,9/30/2020,51.93522435
EBAY,9/29/2020,52.48348488
EBAY,9/28/2020,53.86908875
EBAY,9/25/2020,52.31402253
EBAY,9/24/2020,51.61623641
EBAY,9/23/2020,50.51971536
EBAY,9/22/2020,50.75895632
EBAY,9/21/2020,49.98142321
EBAY,9/18/2020,48.45626211
EBAY,9/17/2020,48.48616723
MET,2/9/2021,54.42
MET,2/8/2021,54.18
MET,2/5/2021,52.58
MET,2/4/2021,51.9
MET,2/3/2021,48.93626814
MET,2/2/2021,48.50013369
MET,2/1/2021,48.04417494
MET,1/29/2021,47.72698625
MET,1/28/2021,49.13451108
MET,1/27/2021,47.98470206
MET,1/26/2021,49.669767
MET,1/25/2021,50.16537433
MET,1/22/2021,50.413178
MET,1/21/2021,50.62133308
MET,1/20/2021,51.19623759
MET,1/19/2021,51.66210848
MET,1/15/2021,50.69071811
MET,1/14/2021,51.11694041
MET,1/13/2021,49.88783422
MET,1/12/2021,49.75897632
MET,1/11/2021,48.96600458
MET,1/8/2021,48.97591673
MET,1/7/2021,49.14442322
MET,1/6/2021,48.99574102
MET,1/5/2021,46.24016425
MET,1/4/2021,45.67517189
MET,12/31/2020,46.53752865
MET,12/30/2020,45.99236058
MET,12/29/2020,45.60578686
MET,12/28/2020,45.84367838
MET,12/24/2020,45.90315126
MET,12/23/2020,45.72473262
MET,12/22/2020,44.81281513
MET,12/21/2020,45.06061879
MET,12/18/2020,45.24894958
MET,12/17/2020,46.0815699
MET,12/16/2020,45.91306341
MET,12/15/2020,45.83376623
MET,12/14/2020,45.43728037
MET,12/11/2020,46.77542017
MET,12/10/2020,47.13225745
MET,12/9/2020,47.22146677
MET,12/8/2020,47.10252101
MET,12/7/2020,47.16199389
MET,12/4/2020,48.04417494
MET,12/3/2020,47.2908518
MET,12/2/2020,47.2908518
MET,12/1/2020,46.49788006
MET,11/30/2020,45.76438121
MET,11/27/2020,47.03313598
MET,11/25/2020,47.34041253
MET,11/24/2020,48.24241788
MET,11/23/2020,46.75559587
MET,11/20/2020,45.46701681
MET,11/19/2020,45.11017953
MET,11/18/2020,45.30842246
MET,11/17/2020,45.60578686
MET,11/16/2020,45.62561115
MET,11/13/2020,44.34694423
MET,11/12/2020,43.39537815
MET,11/11/2020,45.11017953
MET,11/10/2020,45.62561115
MET,11/9/2020,44.54518717
MET,11/6/2020,40.12436975
MET,11/5/2020,40.76865928
MET,11/4/2020,38.65737204
MET,11/3/2020,39.61885027
MET,11/2/2020,38.36000764
MET,10/30/2020,37.07676939
MET,10/29/2020,36.54780095
MET,10/28/2020,35.8523054
MET,10/27/2020,36.99840369
MET,10/26/2020,38.5755133
MET,10/23/2020,40.10364435
MET,10/22/2020,39.78038586
MET,10/21/2020,38.3306205
MET,10/20/2020,38.53633045
MET,10/19/2020,38.27184623
MET,10/16/2020,38.47755618
MET,10/15/2020,38.3306205
MET,10/14/2020,38.17388911
MET,10/13/2020,38.20327625
MET,10/12/2020,39.51590164
MET,10/9/2020,38.67347042
MET,10/8/2020,39.03591176
MET,10/7/2020,38.53633045
MET,10/6/2020,37.5861464
MET,10/5/2020,37.73308208
MET,10/2/2020,36.86126373
MET,10/1/2020,36.49882239
MET,9/30/2020,36.41066098
MET,9/29/2020,36.01883251
MET,9/28/2020,36.48902667
MET,9/25/2020,35.5192512
MET,9/24/2020,35.0196699
MET,9/23/2020,35.3527241
MET,9/22/2020,36.19515532
MET,9/21/2020,36.66534949
MET,9/18/2020,38.85958894
MET,9/17/2020,38.51673903
BIIB,2/9/2021,269.31
BIIB,2/8/2021,268.93
BIIB,2/5/2021,265.09
BIIB,2/4/2021,267.39
BIIB,2/3/2021,263.25
BIIB,2/2/2021,277.72
BIIB,2/1/2021,278.46
BIIB,1/29/2021,282.61
BIIB,1/28/2021,267.87
BIIB,1/27/2021,265.15
BIIB,1/26/2021,271.67
BIIB,1/25/2021,275.54
BIIB,1/22/2021,269.44
BIIB,1/21/2021,270.12
BIIB,1/20/2021,270.28
BIIB,1/19/2021,273.84
BIIB,1/15/2021,275.84
BIIB,1/14/2021,280.29
BIIB,1/13/2021,266.67
BIIB,1/12/2021,267.39
BIIB,1/11/2021,267.52
BIIB,1/8/2021,252.54
BIIB,1/7/2021,250.44
BIIB,1/6/2021,247.75
BIIB,1/5/2021,246.39
BIIB,1/4/2021,242.95
BIIB,12/31/2020,244.86
BIIB,12/30/2020,243.58
BIIB,12/29/2020,243.46
BIIB,12/28/2020,244.15
BIIB,12/24/2020,248.89
BIIB,12/23/2020,251.2
BIIB,12/22/2020,247.87
BIIB,12/21/2020,248.32
BIIB,12/18/2020,249.62
BIIB,12/17/2020,250.24
BIIB,12/16/2020,248.19
BIIB,12/15/2020,248.73
BIIB,12/14/2020,245.25
BIIB,12/11/2020,241.43
BIIB,12/10/2020,242.98
BIIB,12/9/2020,244.75
BIIB,12/8/2020,246.43
BIIB,12/7/2020,243.68
BIIB,12/4/2020,245.87
BIIB,12/3/2020,244.09
BIIB,12/2/2020,246.92
BIIB,12/1/2020,243.16
BIIB,11/30/2020,240.17
BIIB,11/27/2020,243.78
BIIB,11/25/2020,241.75
BIIB,11/24/2020,242.51
BIIB,11/23/2020,243.38
BIIB,11/20/2020,244.15
BIIB,11/19/2020,244.01
BIIB,11/18/2020,240.98
BIIB,11/17/2020,248.81
BIIB,11/16/2020,250.96
BIIB,11/13/2020,248.59
BIIB,11/12/2020,241.55
BIIB,11/11/2020,244.03
BIIB,11/10/2020,236.34
BIIB,11/9/2020,236.26
BIIB,11/6/2020,328.9
BIIB,11/5/2020,328.9
BIIB,11/4/2020,355.63
BIIB,11/3/2020,247.01
BIIB,11/2/2020,248.99
BIIB,10/30/2020,252.07
BIIB,10/29/2020,245.48
BIIB,10/28/2020,244.26
BIIB,10/27/2020,255.3
BIIB,10/26/2020,256.76
BIIB,10/23/2020,265
BIIB,10/22/2020,266.8
BIIB,10/21/2020,268.91
BIIB,10/20/2020,267.12
BIIB,10/19/2020,268.77
BIIB,10/16/2020,280.01
BIIB,10/15/2020,280.63
BIIB,10/14/2020,289.02
BIIB,10/13/2020,291.46
BIIB,10/12/2020,291.48
BIIB,10/9/2020,286.54
BIIB,10/8/2020,286.92
BIIB,10/7/2020,285.75
BIIB,10/6/2020,281.15
BIIB,10/5/2020,284.18
BIIB,10/2/2020,277.64
BIIB,10/1/2020,285.57
BIIB,9/30/2020,283.68
BIIB,9/29/2020,282.35
BIIB,9/28/2020,282.035
BIIB,9/25/2020,273.28
BIIB,9/24/2020,270.04
BIIB,9/23/2020,272.2
BIIB,9/22/2020,272.76
BIIB,9/21/2020,268.3
BIIB,9/18/2020,274.48
BIIB,9/17/2020,275.37
EA,2/9/2021,146.11
EA,2/8/2021,142.46
EA,2/5/2021,141.22
EA,2/4/2021,138.63
EA,2/3/2021,140.82
EA,2/2/2021,148.97
EA,2/1/2021,145.87
EA,1/29/2021,143.2
EA,1/28/2021,143.01
EA,1/27/2021,146.23
EA,1/26/2021,146.3
EA,1/25/2021,146.3
EA,1/22/2021,146
EA,1/21/2021,145.97
EA,1/20/2021,145.6
EA,1/19/2021,141.43
EA,1/15/2021,139
EA,1/14/2021,138.94
EA,1/13/2021,136.34
EA,1/12/2021,139.06
EA,1/11/2021,141.22
EA,1/8/2021,141.86
EA,1/7/2021,140.74
EA,1/6/2021,136.8
EA,1/5/2021,141.32
EA,1/4/2021,139.51
EA,12/31/2020,143.6
EA,12/30/2020,142.05
EA,12/29/2020,140.7
EA,12/28/2020,140.72
EA,12/24/2020,141.81
EA,12/23/2020,141.51
EA,12/22/2020,139.43
EA,12/21/2020,141.01
EA,12/18/2020,142.61
EA,12/17/2020,139.85
EA,12/16/2020,141.6
EA,12/15/2020,140.66
EA,12/14/2020,137.54
EA,12/11/2020,135.8
EA,12/10/2020,134.68
EA,12/9/2020,133.17
EA,12/8/2020,132.15
EA,12/7/2020,130.84
EA,12/4/2020,128.69
EA,12/3/2020,128.38
EA,12/2/2020,129.54
EA,12/1/2020,127.24
EA,11/30/2020,127.5795463
EA,11/27/2020,124.0043231
EA,11/25/2020,121.3478722
EA,11/24/2020,120.0895534
EA,11/23/2020,121.6974052
EA,11/20/2020,121.7073919
EA,11/19/2020,119.9797002
EA,11/18/2020,116.6841033
EA,11/17/2020,118.3618617
EA,11/16/2020,118.441755
EA,11/13/2020,120.6388196
EA,11/12/2020,119.1607943
EA,11/11/2020,119.6201805
EA,11/10/2020,118.7713147
EA,11/9/2020,116.8139298
EA,11/6/2020,119.0309677
EA,11/5/2020,128.1587725
EA,11/4/2020,125.142802
EA,11/3/2020,120.5788996
EA,11/2/2020,119.6501405
EA,10/30/2020,119.6701138
EA,10/29/2020,123.7346833
EA,10/28/2020,125.432415
EA,10/27/2020,126.4510541
EA,10/26/2020,126.510974
EA,10/23/2020,126.6008539
EA,10/22/2020,126.7506538
EA,10/21/2020,127.4796798
EA,10/20/2020,127.1900667
EA,10/19/2020,129.6967177
EA,10/16/2020,131.7439824
EA,10/15/2020,131.1647563
EA,10/14/2020,132.572875
EA,10/13/2020,132.7626215
EA,10/12/2020,130.7053701
EA,10/9/2020,127.2799466
EA,10/8/2020,125.8218947
EA,10/7/2020,124.8432023
EA,10/6/2020,124.6734291
EA,10/5/2020,130.5455835
EA,10/2/2020,128.8977851
EA,10/1/2020,132.6028349
EA,9/30/2020,130.2359972
EA,9/29/2020,129.8465175
EA,9/28/2020,132.1035021
EA,9/25/2020,131.0149564
EA,9/24/2020,129.1474515
EA,9/23/2020,128.2486524
EA,9/22/2020,130.8451833
EA,9/21/2020,128.1188258
EA,9/18/2020,125.7320148
EA,9/17/2020,125.0928687
DLR,2/9/2021,148.24
DLR,2/8/2021,146.37
DLR,2/5/2021,145.56
DLR,2/4/2021,145.05
DLR,2/3/2021,147.32
DLR,2/2/2021,148.61
DLR,2/1/2021,148.21
